"SUID","biogrid.ALIASES","biogrid.BIOGRID_ID","biogrid.ENTREZ_GENE","biogrid.OFFICIAL_SYMBOL","biogrid.ORGANISM_ID","biogrid.SYSTEMATIC_NAME","canonicalName","ID","name","selected","shared name"
"282","AGTRL1|APJ|APJR|HG11","106693","187","APLNR","9606",,"APLNR","187","APLNR","false","APLNR"
"283","7B4|CD144","107438","1003","CDH5","9606",,"CDH5","1003","CDH5","false","CDH5"
"284","NEF5|NF-66|TXBP-1","114566","9118","INA","9606",,"INA","9118","INA","false","INA"
"285","","126209","129807","NEU4","9606","LP5125","NEU4","129807","NEU4","false","NEU4"
"286","bA164L23.1","123046","79981","FRMD1","9606","RP11-164L23.1","FRMD1","79981","FRMD1","false","FRMD1"
"287","GOLIM5|RFG5|ret-II","115275","9950","GOLGA5","9606","PIG31","GOLGA5","9950","GOLGA5","false","GOLGA5"
"288","B3GN-T1|B3GNT1|B3GNT6|BETA3GNTI|MDDGA13|iGAT|iGNT","116229","11041","B4GAT1","9606",,"B4GAT1","11041","B4GAT1","false","B4GAT1"
"289","HCF-2|HCF2","118959","29915","HCFC2","9606",,"HCFC2","29915","HCFC2","false","HCFC2"
"290","MAD7|MXD7|TCFL4|bHLHd13","112805","6945","MLX","9606",,"MLX","6945","MLX","false","MLX"
"291","IPIP27A|SES1","126873","144717","FAM109A","9606",,"FAM109A","144717","FAM109A","false","FAM109A"
"292","PCDH13","122337","64881","PCDH20","9606",,"PCDH20","64881","PCDH20","false","PCDH20"
"293","CT39|TAPL-2|TCP11X2","121026","56001","NXF2","9606","GHc-618H1.1","NXF2","56001","NXF2","false","NXF2"
"294","","127915","165545","DQX1","9606",,"DQX1","165545","DQX1","false","DQX1"
"295","TC1|THMD1|THT1|THTR1|TRMA","115811","10560","SLC19A2","9606","RP1-206D15.4","SLC19A2","10560","SLC19A2","false","SLC19A2"
"296","CDHF9|FMI2|HFMI2|ME2","114981","9620","CELSR1","9606","RP5-1163J1.5","CELSR1","9620","CELSR1","false","CELSR1"
"297","A3D|APOBEC3DE|APOBEC3E|ARP6","126624","140564","APOBEC3D","9606",,"APOBEC3D","140564","APOBEC3D","false","APOBEC3D"
"298","MC5DN2","120305","54968","TMEM70","9606",,"TMEM70","54968","TMEM70","false","TMEM70"
"299","CFND|CFNS|EFB1|EFL3|EPLG2|Elk-L|LERK2","108267","1947","EFNB1","9606","RP3-496G1.1","EFNB1","1947","EFNB1","false","EFNB1"
"300","HAVcr-2|KIM-3|TIM3|TIMD-3|TIMD3|Tim-3","124313","84868","HAVCR2","9606",,"HAVCR2","84868","HAVCR2","false","HAVCR2"
"301","182-FIP|82-FIP|FIP-82","121591","57532","NUFIP2","9606","PIG1","NUFIP2","57532","NUFIP2","false","NUFIP2"
"302","C21orf57","119869","54059","YBEY","9606",,"YBEY","54059","YBEY","false","YBEY"
"303","FLDB|LDLCQ4","106835","338","APOB","9606",,"APOB","338","APOB","false","APOB"
"304","","127368","151313","FAHD2B","9606",,"FAHD2B","151313","FAHD2B","false","FAHD2B"
"305","CAE2|ECA2|GEFSP3","108840","2566","GABRG2","9606",,"GABRG2","2566","GABRG2","false","GABRG2"
"306","BB2","109181","2925","GRPR","9606",,"GRPR","2925","GRPR","false","GRPR"
"307","","108833","2559","GABRA6","9606",,"GABRA6","2559","GABRA6","false","GABRA6"
"308","AGM6|B29|IGB","107412","974","CD79B","9606",,"CD79B","974","CD79B","false","CD79B"
"309","L23|rpL17","114752","9349","RPL23","9606",,"RPL23","9349","RPL23","false","RPL23"
"310","CD279|PD-1|PD1|SLEB2|hPD-1|hPD-l|hSLE1","111160","5133","PDCD1","9606",,"PDCD1","5133","PDCD1","false","PDCD1"
"311","BMIQ18|C6orf117|bA51G5.2","125195","112609","MRAP2","9606","RP11-51G5.2","MRAP2","112609","MRAP2","false","MRAP2"
"312","","124366","84932","RAB2B","9606",,"RAB2B","84932","RAB2B","false","RAB2B"
"313","","117426","25926","NOL11","9606","L14","NOL11","25926","NOL11","false","NOL11"
"314","CILD9|DIC2","122183","64446","DNAI2","9606",,"DNAI2","64446","DNAI2","false","DNAI2"
"315","CLONE24922","117942","26995","TRUB2","9606","RP11-339B21.1","TRUB2","26995","TRUB2","false","TRUB2"
"316","1700062D20Rik|GPA34|dJ889N15.1","131072","340547","VSIG1","9606","RP5-889N15.1","VSIG1","340547","VSIG1","false","VSIG1"
"317","HPECT1|HPEPT1|PEPT1","112452","6564","SLC15A1","9606","RP11-130L10.1","SLC15A1","6564","SLC15A1","false","SLC15A1"
"318","MRP-S30|PAP|PDCD9|S30mt","116091","10884","MRPS30","9606","BM-047","MRPS30","10884","MRPS30","false","MRPS30"
"319","TAFA-3|TAFA3","129885","284467","FAM19A3","9606","RP11-426L16.6","FAM19A3","284467","FAM19A3","false","FAM19A3"
"320","PST|PST1|SIAT8D|ST8SIA-IV","113636","7903","ST8SIA4","9606",,"ST8SIA4","7903","ST8SIA4","false","ST8SIA4"
"321","","132915","388951","TSPYL6","9606",,"TSPYL6","388951","TSPYL6","false","TSPYL6"
"322","hNUP133","120864","55746","NUP133","9606","RP5-1068B5.4","NUP133","55746","NUP133","false","NUP133"
"323","PRO34237|SPLL9146","126989","146456","TMED6","9606","UNQ9146/PRO34237","TMED6","146456","TMED6","false","TMED6"
"324","","126333","132720","C4orf32","9606",,"C4orf32","132720","C4orf32","false","C4orf32"
"325","","129568","283458","NME2P1","9606",,"NME2P1","283458","NME2P1","false","NME2P1"
"326","","120516","55220","KLHDC8A","9606",,"KLHDC8A","55220","KLHDC8A","false","KLHDC8A"
"327","GTPBP5|ObgH1|dJ1005F21.2","117590","26164","MTG2","9606","RP5-1005F21.5","MTG2","26164","MTG2","false","MTG2"
"328","FPTA|PGGT1A|PTAR2","108625","2339","FNTA","9606",,"FNTA","2339","FNTA","false","FNTA"
"329","","124832","91433","RCCD1","9606",,"RCCD1","91433","RCCD1","false","RCCD1"
"330","bA350J20.1|p42","131544","348995","NUP43","9606",,"NUP43","348995","NUP43","false","NUP43"
"331","ECP54|INO80H|NMP238|PONTIN|Pontin52|RVB1|TIH1|TIP49|TIP49A","114166","8607","RUVBL1","9606",,"RUVBL1","8607","RUVBL1","false","RUVBL1"
"332","CG1|KNT|MU-RMS-40.19","110092","3895","KTN1","9606",,"KTN1","3895","KTN1","false","KTN1"
"333","LIPA|LPHA|LPNA","115892","10648","SCGB1D1","9606",,"SCGB1D1","10648","SCGB1D1","false","SCGB1D1"
"334","CDHH|P105","107447","1012","CDH13","9606",,"CDH13","1012","CDH13","false","CDH13"
"335","","113162","7314","UBB","9606",,"UBB","7314","UBB","false","UBB"
"336","CBAS3|CP7B|SPG5A","114813","9420","CYP7B1","9606",,"CYP7B1","9420","CYP7B1","false","CYP7B1"
"337","KCHIP2","119043","30819","KCNIP2","9606",,"KCNIP2","30819","KCNIP2","false","KCNIP2"
"338","","115983","10763","NES","9606","Nbla00170","NES","10763","NES","false","NES"
"339","NBIA4|NBIA5|WDRX1|WIPI-4|WIPI4","116323","11152","WDR45","9606","JM5","WDR45","11152","WDR45","false","WDR45"
"340","HEL-N1|HELN1|HUB","108308","1993","ELAVL2","9606","RP11-315I14.4","ELAVL2","1993","ELAVL2","false","ELAVL2"
"341","BRUNOL-5|BRUNOL5|CELF-5","121954","60680","CELF5","9606",,"CELF5","60680","CELF5","false","CELF5"
"342","H17","120725","55572","FOXRED1","9606","FP634","FOXRED1","55572","FOXRED1","false","FOXRED1"
"343","SIKE","123136","80143","SIKE1","9606","RP5-1000E10.4","SIKE1","80143","SIKE1","false","SIKE1"
"344","CDHF10|EGFL2|Flamingo1|MEGF3","108272","1952","CELSR2","9606",,"CELSR2","1952","CELSR2","false","CELSR2"
"345","3G2|DEF-3|DEF3|HLC-11|NY-LU-12|g16","115479","10180","RBM6","9606",,"RBM6","10180","RBM6","false","RBM6"
"346","OI13|PCOLC|PCP|PCP2|TLD","107117","649","BMP1","9606",,"BMP1","649","BMP1","false","BMP1"
"347","PAP-1|PAP1","112027","6100","RP9","9606",,"RP9","6100","RP9","false","RP9"
"348","HARSL|HARSR|HO3|PRLTS2","117006","23438","HARS2","9606",,"HARS2","23438","HARS2","false","HARS2"
"349","ETK|PSCTK2|PSCTK3","107128","660","BMX","9606",,"BMX","660","BMX","false","BMX"
"350","NUP84","121386","57122","NUP107","9606",,"NUP107","57122","NUP107","false","NUP107"
"351","C5FW|GS3955|TRB2","118779","28951","TRIB2","9606",,"TRIB2","28951","TRIB2","false","TRIB2"
"352","CD235b|GPB|GPB.NY|GYPHe.NY|GpMiIII|HGpMiIII|HGpMiVI|HGpMiX|MNS|PAS-3|SS","109249","2994","GYPB","9606",,"GYPB","2994","GYPB","false","GYPB"
"353","NIPSNAP4|TASSC","117432","25934","NIPSNAP3A","9606","HSPC299","NIPSNAP3A","25934","NIPSNAP3A","false","NIPSNAP3A"
"354","CD64|CD64A|FCRI|IGFR1","108503","2209","FCGR1A","9606","RP11-196G18.2","FCGR1A","2209","FCGR1A","false","FCGR1A"
"355","CT2|FLIPT2|OAT6|OCT6|OKB1|dJ261K5.1","124519","85413","SLC22A16","9606","RP1-261K5.1","SLC22A16","85413","SLC22A16","false","SLC22A16"
"356","CD138|SDC|SYND1|syndecan","112284","6382","SDC1","9606",,"SDC1","6382","SDC1","false","SDC1"
"357","","127702","158747","MOSPD2","9606",,"MOSPD2","158747","MOSPD2","false","MOSPD2"
"358","AGPAT7|AYTL3|LPAAT-eta|LPEAT2","129039","254531","LPCAT4","9606",,"LPCAT4","254531","LPCAT4","false","LPCAT4"
"359","BCAM|BCATM|BCT2|PP18","107062","587","BCAT2","9606",,"BCAT2","587","BCAT2","false","BCAT2"
"360","AP-4|bHLHc41","112881","7023","TFAP4","9606",,"TFAP4","7023","TFAP4","false","TFAP4"
"361","GPR23|LPA4|P2RY9|P2Y5-LIKE|P2Y9","109105","2846","LPAR4","9606",,"LPAR4","2846","LPAR4","false","LPAR4"
"362","V75|VN|VNT","113287","7448","VTN","9606",,"VTN","7448","VTN","false","VTN"
"363","RRP17|VTS58635","124852","91608","RASL10B","9606",,"RASL10B","91608","RASL10B","false","RASL10B"
"364","PSR|PTDSR|PTDSR1","116817","23210","JMJD6","9606",,"JMJD6","23210","JMJD6","false","JMJD6"
"365","C10orf9|CBCP1|CCNX|CFP1","128575","219771","CCNY","9606",,"CCNY","219771","CCNY","false","CCNY"
"366","NudCL","116962","23386","NUDCD3","9606","hCG_18301","NUDCD3","23386","NUDCD3","false","NUDCD3"
"367","BL11|HB15","114721","9308","CD83","9606",,"CD83","9308","CD83","false","CD83"
"368","NEF3|NF-M|NFM","110818","4741","NEFM","9606",,"NEFM","4741","NEFM","false","NEFM"
"369","GABABL|PGR28","127920","165829","GPR156","9606",,"GPR156","165829","GPR156","false","GPR156"
"370","C16DUPq36.3|DUP7q36.3|PACAP-R-3|PACAP-R3|VIP-R-2|VPAC2|VPAC2R|VPCAP2R","113275","7434","VIPR2","9606","tcag7.561","VIPR2","7434","VIPR2","false","VIPR2"
"371","HOAT1|OAT1|PAHT|ROAT1","114759","9356","SLC22A6","9606",,"SLC22A6","9356","SLC22A6","false","SLC22A6"
"372","SLM5|asnRS","122846","79731","NARS2","9606",,"NARS2","79731","NARS2","false","NARS2"
"373","GDH|HEL30|lambda-CRY","119274","51084","CRYL1","9606",,"CRYL1","51084","CRYL1","false","CRYL1"
"374","PP2C-ALPHA|PP2CA|PP2Calpha","111489","5494","PPM1A","9606",,"PPM1A","5494","PPM1A","false","PPM1A"
"375","ALXR|FMLP-R-II|FMLPX|FPR2A|FPRH1|FPRH2|FPRL1|HM63|LXA4R","108641","2358","FPR2","9606",,"FPR2","2358","FPR2","false","FPR2"
"376","TRIM43A","126213","129868","TRIM43","9606",,"TRIM43","129868","TRIM43","false","TRIM43"
"377","TEM7R","124338","84898","PLXDC2","9606","UNQ2514/PRO6003","PLXDC2","84898","PLXDC2","false","PLXDC2"
"378","GFR|MR-GEF|REPAC","115116","9771","RAPGEF5","9606","tcag7.1034","RAPGEF5","9771","RAPGEF5","false","RAPGEF5"
"379","hVPS16","122220","64601","VPS16","9606","RP11-12M19.2","VPS16","64601","VPS16","false","VPS16"
"380","CAB3|CACNLB3","107238","784","CACNB3","9606",,"CACNB3","784","CACNB3","false","CACNB3"
"381","C5orf18|D5S346|DP1|TB2|YOP1","113637","7905","REEP5","9606",,"REEP5","7905","REEP5","false","REEP5"
"382","CD121b|CDw121b|IL-1R-2|IL-1RT-2|IL-1RT2|IL1R2c|IL1RB","113605","7850","IL1R2","9606",,"IL1R2","7850","IL1R2","false","IL1R2"
"383","ADIR2|NUP196|NUP96","110982","4928","NUP98","9606",,"NUP98","4928","NUP98","false","NUP98"
"384","","126613","140460","ASB7","9606",,"ASB7","140460","ASB7","false","ASB7"
"385","SHTAP","132288","387338","NSUN4","9606","RP4-603I14.2","NSUN4","387338","NSUN4","false","NSUN4"
"386","","122466","78995","C17orf53","9606",,"C17orf53","78995","C17orf53","false","C17orf53"
"387","C9orf12|INSP5K2|IP5K|IPK1|bA476B13.1","122279","64768","IPPK","9606",,"IPPK","64768","IPPK","false","IPPK"
"388","","130092","285367","RPUSD3","9606",,"RPUSD3","285367","RPUSD3","false","RPUSD3"
"389","","126015","126789","PUSL1","9606",,"PUSL1","126789","PUSL1","false","PUSL1"
"390","MAS|MGRA","110312","4142","MAS1","9606",,"MAS1","4142","MAS1","false","MAS1"
"391","5-LO|5-LOX|5LPG|LOG5","106741","240","ALOX5","9606","RP11-67C2.3","ALOX5","240","ALOX5","false","ALOX5"
"392","C8orf20","123253","80346","REEP4","9606","PP432","REEP4","80346","REEP4","false","REEP4"
"393","ATPase8|MTATP8","110613","4509","ATP8","9606",,"ATP8","4509","ATP8","false","ATP8"
"394","","111835","5899","RALB","9606",,"RALB","5899","RALB","false","RALB"
"395","ATPMB|ATPSB|HEL-S-271","106994","506","ATP5B","9606",,"ATP5B","506","ATP5B","false","ATP5B"
"396","NPY2-R","110947","4887","NPY2R","9606",,"NPY2R","4887","NPY2R","false","NPY2R"
"397","CI-20|CI-20KD|MY017|PSST","131889","374291","NDUFS7","9606",,"NDUFS7","374291","NDUFS7","false","NDUFS7"
"398","PMCA2|PMCA2a|PMCA2i","106981","491","ATP2B2","9606",,"ATP2B2","491","ATP2B2","false","ATP2B2"
"399","AIRAPL","126246","130617","ZFAND2B","9606",,"ZFAND2B","130617","ZFAND2B","false","ZFAND2B"
"400","CD166|MEMD","106716","214","ALCAM","9606",,"ALCAM","214","ALCAM","false","ALCAM"
"401","","123153","80167","C4orf29","9606",,"C4orf29","80167","C4orf29","false","C4orf29"
"402","GOLPH5|GRASP65|P65","122232","64689","GORASP1","9606",,"GORASP1","64689","GORASP1","false","GORASP1"
"403","WDR21|WDR21A","117545","26094","DCAF4","9606",,"DCAF4","26094","DCAF4","false","DCAF4"
"404","","124339","84899","TMTC4","9606","RP11-113J24.1","TMTC4","84899","TMTC4","false","TMTC4"
"405","MUNO|SASP|SASPase|Taps","127385","151516","ASPRV1","9606",,"ASPRV1","151516","ASPRV1","false","ASPRV1"
"406","CXorf34|dJ341D10.3","123044","79979","TRMT2B","9606","RP3-341D10.3","TRMT2B","79979","TRMT2B","false","TRMT2B"
"407","LRRC76|YF5/A2","107211","755","C21orf2","9606",,"C21orf2","755","C21orf2","false","C21orf2"
"408","AAG12|DXS552E|EMP55|MRG1|PEMP","110494","4354","MPP1","9606",,"MPP1","4354","MPP1","false","MPP1"
"409","GTP|GTPBP7","124916","92170","MTG1","9606","RP11-108K14.2","MTG1","92170","MTG1","false","MTG1"
"410","nCL-2","132835","388743","CAPN8","9606","RP11-105I12.2","CAPN8","388743","CAPN8","false","CAPN8"
"411","","119759","53371","NUP54","9606",,"NUP54","53371","NUP54","false","NUP54"
"412","","124428","85013","TMEM128","9606",,"TMEM128","85013","TMEM128","false","TMEM128"
"413","RP2","133735","390916","NUDT19","9606",,"NUDT19","390916","NUDT19","false","NUDT19"
"414","C4orf6|aC1","115444","10141","LINC01587","9606",,"LINC01587","10141","LINC01587","false","LINC01587"
"415","GAN2|H326|WDR42A","119121","50717","DCAF8","9606","RP11-574F21.1","DCAF8","50717","DCAF8","false","DCAF8"
"416","LGMD1C|LQT9|VIP-21|VIP21","107307","859","CAV3","9606",,"CAV3","859","CAV3","false","CAV3"
"417","LMOR|M-OR-1|MOP|MOR|MOR1|OPRM","111033","4988","OPRM1","9606",,"OPRM1","4988","OPRM1","false","OPRM1"
"418","HSPC135","118853","29083","GTPBP8","9606",,"GTPBP8","29083","GTPBP8","false","GTPBP8"
"419","CIR|GIRK4|KATP1|KIR3.4|LQT13","109964","3762","KCNJ5","9606",,"KCNJ5","3762","KCNJ5","false","KCNJ5"
"420","BBDS|BEK|BFR-1|CD332|CEK3|CFD1|ECT1|JWS|K-SAM|KGFR|TK14|TK25","108554","2263","FGFR2","9606",,"FGFR2","2263","FGFR2","false","FGFR2"
"421","ART-27|STAP1","113997","8409","UXT","9606","RP1-212G6.2","UXT","8409","UXT","false","UXT"
"422","C4.4A","117985","27076","LYPD3","9606","UNQ491/PRO1007","LYPD3","27076","LYPD3","false","LYPD3"
"423","SLAP","113620","7871","SLMAP","9606","UNQ1847/PRO3577","SLMAP","7871","SLMAP","false","SLMAP"
"424","CGI69","119645","51629","SLC25A39","9606","CGI-69","SLC25A39","51629","SLC25A39","false","SLC25A39"
"425","HSPC123-like|WIT3.0","117566","26127","FGFR1OP2","9606","HSPC123","FGFR1OP2","26127","FGFR1OP2","false","FGFR1OP2"
"426","LDPL","114801","9404","LPXN","9606",,"LPXN","9404","LPXN","false","LPXN"
"427","SP192","121896","60313","GPBP1L1","9606","RP11-767N6.1","GPBP1L1","60313","GPBP1L1","false","GPBP1L1"
"428","","123131","80131","LRRC8E","9606",,"LRRC8E","80131","LRRC8E","false","LRRC8E"
"429","","123290","80755","AARSD1","9606",,"AARSD1","80755","AARSD1","false","AARSD1"
"430","PC43|PCDH-GAMMA-C3|PCDH2","111131","5098","PCDHGC3","9606",,"PCDHGC3","5098","PCDHGC3","false","PCDHGC3"
"431","C14orf124|HCDI","121272","56948","SDR39U1","9606",,"SDR39U1","56948","SDR39U1","false","SDR39U1"
"432","PTPSIGMA","111766","5802","PTPRS","9606",,"PTPRS","5802","PTPRS","false","PTPRS"
"433","CDO|CDON1|HPE11|ORCAM","119165","50937","CDON","9606",,"CDON","50937","CDON","false","CDON"
"434","NSP","112165","6252","RTN1","9606",,"RTN1","6252","RTN1","false","RTN1"
"435","CDW44|CSPG8|ECMR-III|HCELL|HUTCH-I|IN|LHR|MC56|MDU2|MDU3|MIC4|Pgp1","107398","960","CD44","9606","AL133330.1","CD44","960","CD44","false","CD44"
"436","FJH1|HEL97|MRM2|RRMJ2","118996","29960","FTSJ2","9606",,"FTSJ2","29960","FTSJ2","false","FTSJ2"
"437","EPP|FCE","108526","2235","FECH","9606",,"FECH","2235","FECH","false","FECH"
"438","BCM|BCMA|CD269|TNFRSF13A","107080","608","TNFRSF17","9606",,"TNFRSF17","608","TNFRSF17","false","TNFRSF17"
"439","SYT11|sytXII","124864","91683","SYT12","9606",,"SYT12","91683","SYT12","false","SYT12"
"440","ACAS2L|ACECS1|AceCS2L","124122","84532","ACSS1","9606","RP4-568C11.1","ACSS1","84532","ACSS1","false","ACSS1"
"441","RPC32HOM|flj32422","123992","84265","POLR3GL","9606",,"POLR3GL","84265","POLR3GL","false","POLR3GL"
"442","EMI|EMILIN|gp115","116292","11117","EMILIN1","9606",,"EMILIN1","11117","EMILIN1","false","EMILIN1"
"443","MTO2|MTU1|TRMT|TRMT1|TRNT1","120814","55687","TRMU","9606",,"TRMU","55687","TRMU","false","TRMU"
"444","","112289","6388","SDF2","9606",,"SDF2","6388","SDF2","false","SDF2"
"445","Kcn1|Kv1.8","109946","3744","KCNA10","9606",,"KCNA10","3744","KCNA10","false","KCNA10"
"446","C20orf161|PP3993|SNX-L|dJ337O18.4","124677","90203","SNX21","9606","RP3-337O18.7","SNX21","90203","SNX21","false","SNX21"
"447","dJ94G16.1","130203","285761","DCBLD1","9606","RP1-94G16.1","DCBLD1","285761","DCBLD1","false","DCBLD1"
"448","TGP|hTGP","112905","7047","TGM4","9606",,"TGM4","7047","TGM4","false","TGM4"
"449","PCDH-GAMMA-A11","121045","56105","PCDHGA11","9606",,"PCDHGA11","56105","PCDHGA11","false","PCDHGA11"
"450","DFNB102","108373","2059","EPS8","9606",,"EPS8","2059","EPS8","false","EPS8"
"451","","125822","123283","TARSL2","9606",,"TARSL2","123283","TARSL2","false","TARSL2"
"452","","114489","9022","CLIC3","9606","RP11-229P13.3","CLIC3","9022","CLIC3","false","CLIC3"
"453","","118132","27314","RAB30","9606",,"RAB30","27314","RAB30","false","RAB30"
"454","PAF65A","115873","10629","TAF6L","9606",,"TAF6L","10629","TAF6L","false","TAF6L"
"455","SYG1|X3","114647","9213","XPR1","9606","RP11-46A10.1","XPR1","9213","XPR1","false","XPR1"
"456","LMYC|MYCL1|bHLHe38","110695","4610","MYCL","9606","RP1-118J21.4","MYCL","4610","MYCL","false","MYCL"
"457","PCDH68|PCH68","118101","27253","PCDH17","9606",,"PCDH17","27253","PCDH17","false","PCDH17"
"458","","128248","197322","ACSF3","9606","PSEC0197","ACSF3","197322","ACSF3","false","ACSF3"
"459","OL-PCDH|PCDH19","121628","57575","PCDH10","9606",,"PCDH10","57575","PCDH10","false","PCDH10"
"460","VE-cadherin-2|VECAD2","119445","51294","PCDH12","9606","UNQ395/PRO731","PCDH12","51294","PCDH12","false","PCDH12"
"461","NY-REN-55|SRPS2|SRPS2A|SRTD6","110825","4750","NEK1","9606",,"NEK1","4750","NEK1","false","NEK1"
"462","PCDH-GAMMA-B1","121044","56104","PCDHGB1","9606",,"PCDHGB1","56104","PCDHGB1","false","PCDHGB1"
"463","CEN1|CETN","107495","1068","CETN1","9606",,"CETN1","1068","CETN1","false","CETN1"
"464","amisyn","118860","29091","STXBP6","9606","HSPC156","STXBP6","29091","STXBP6","false","STXBP6"
"465","NY-CO-3","116021","10807","SDCCAG3","9606","RP11-413M3.3","SDCCAG3","10807","SDCCAG3","false","SDCCAG3"
"466","CMT2|CMT2A|CMT2A1|HMSNII|KLP|NBLST1","116723","23095","KIF1B","9606","RP4-736L20.1","KIF1B","23095","KIF1B","false","KIF1B"
"467","HVPS41|HVSP41|hVps41p","117982","27072","VPS41","9606",,"VPS41","27072","VPS41","false","VPS41"
"468","TRIP-12|ULF","114731","9320","TRIP12","9606",,"TRIP12","9320","TRIP12","false","TRIP12"
"469","CD99B|MIC2L1","123726","83692","CD99L2","9606","UNQ1964/PRO4486","CD99L2","83692","CD99L2","false","CD99L2"
"470","JKAP|JSP-1|JSP1|LMW-DSP2|LMWDSP2|MKP-x|MKPX|VHX","121264","56940","DUSP22","9606","RP11-328C17.1","DUSP22","56940","DUSP22","false","DUSP22"
"471","BEDP|DUSP13A|DUSP13B|MDSP|SKRP4|TMDP","119380","51207","DUSP13","9606","RP11-487I5.6","DUSP13","51207","DUSP13","false","DUSP13"
"472","PP2CZ|PP2Czeta|PPP2CZ","130612","333926","PPM1J","9606","RP11-426L16.5","PPM1J","333926","PPM1J","false","PPM1J"
"473","EC-PTP|PCPTP1|PTP-SL|PTPBR7|PTPRQ","111765","5801","PTPRR","9606",,"PTPRR","5801","PTPRR","false","PTPRR"
"474","HEPTP|HLPR|HPTPA|HPTPalpha|LRP|PTPA|PTPRL2|R-PTP-alpha|RPTPA","111750","5786","PTPRA","9606","RP4-534B8.1","PTPRA","5786","PTPRA","false","PTPRA"
"475","BDP1|PTP-HSCF","117693","26469","PTPN18","9606",,"PTPN18","26469","PTPN18","false","PTPN18"
"476","PPM2C2","121604","57546","PDP2","9606",,"PDP2","57546","PDP2","false","PDP2"
"477","C3orf29","122168","64419","MTMR14","9606",,"MTMR14","64419","MTMR14","false","MTMR14"
"478","CD325|CDHN|CDw325|NCAD","107435","1000","CDH2","9606",,"CDH2","1000","CDH2","false","CDH2"
"479","DMN|SYN","116923","23336","SYNM","9606",,"SYNM","23336","SYNM","false","SYNM"
"480","PARIS","127574","155061","ZNF746","9606",,"ZNF746","155061","ZNF746","false","ZNF746"
"481","","120790","55658","RNF126","9606",,"RNF126","55658","RNF126","false","RNF126"
"482","CANP2|CANPL2|CANPml|mCANP","107274","824","CAPN2","9606",,"CAPN2","824","CAPN2","false","CAPN2"
"483","CASH|CASP8AP1|CLARP|Casper|FLAME|FLAME-1|FLAME1|FLIP|I-FLICE|MRIT|c-FLIP|c-FLIPL|c-FLIPR|c-FLIPS","114364","8837","CFLAR","9606",,"CFLAR","8837","CFLAR","false","CFLAR"
"484","BFGFR|CD331|CEK|FGFBR|FGFR-1|FLG|FLT-2|FLT2|HBGFR|HH2|HRTFDS|KAL2|N-SAM|OGD|bFGF-R-1","108551","2260","FGFR1","9606",,"FGFR1","2260","FGFR1","false","FGFR1"
"485","MRT2|MRT2A","119360","51185","CRBN","9606","AD-006","CRBN","51185","CRBN","false","CRBN"
"486","EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2","109552","3320","HSP90AA1","9606",,"HSP90AA1","3320","HSP90AA1","false","HSP90AA1"
"487","ATH1|HATH1|MATH-1|bHLHa14","106964","474","ATOH1","9606",,"ATOH1","474","ATOH1","false","ATOH1"
"488","ErbB-3|HER3|LCCS2|MDA-BF-1|c-erbB-3|c-erbB3|erbB3-S|p180-ErbB3|p45-sErbB3|p85-sErbB3","108377","2065","ERBB3","9606",,"ERBB3","2065","ERBB3","false","ERBB3"
"489","ASP2|BACE|HSPC104","117154","23621","BACE1","9606",,"BACE1","23621","BACE1","false","BACE1"
"490","","131995","375743","PTAR1","9606","RP11-109D9.2","PTAR1","375743","PTAR1","false","PTAR1"
