"SUID","AverageShortestPathLength","BetweennessCentrality","biogrid.ALIASES","biogrid.BIOGRID_ID","biogrid.ENTREZ_GENE","biogrid.OFFICIAL_SYMBOL","biogrid.ORGANISM_ID","biogrid.SYSTEMATIC_NAME","canonicalName","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","ID","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2314","4.11173633","0.0","CIB|CIBP|KIP1|PRKDCIP|SIP2-28","115774","10519","CIB1","9606",,"CIB1","0.24320626","0.0","1","7","10519","false","CIB1","85.0","1","0","0","0.65425152","false","0","CIB1","0","0.0"
"2315","4.11173633","0.0","CALP|KCHIP4","123244","80333","KCNIP4","9606",,"KCNIP4","0.24320626","0.0","1","7","80333","false","KCNIP4","85.0","1","0","0","0.65425152","false","0","KCNIP4","0","0.0"
"2316","4.79662379","9.646E-5","CRT|HEL-S-99n|RO|SSA|cC1qR","107262","811","CALR","9606",,"CALR","0.20847997","0.0","2","8","811","false","CALR","13.0","2","0","0","0.57815291","false","0","CALR","8616","0.5"
"2317","3.74196141","0.00849125","CNX|IP90|P90","107271","821","CANX","9606",,"CANX","0.26723953","0.0","6","6","821","false","CANX","51.5","6","0","0","0.69533762","false","0","CANX","1027964","0.17474048"
"2318","4.1744373","0.0","HHR23B|HR23B|P58","111824","5887","RAD23B","9606","RP11-131A5.1","RAD23B","0.23955324","0.0","1","8","5887","false","RAD23B","85.0","1","0","0","0.64728474","false","0","RAD23B","0","0.0"
"2319","3.80064309","0.00332508","HHR23A|HR23A","111823","5886","RAD23A","9606",,"RAD23A","0.26311337","0.0","4","6","5886","false","RAD23A","69.75","4","0","0","0.68881743","false","0","RAD23A","401864","0.26240458"
"2320","3.86173633","6.8342E-4","ArgRS|DALRD1","111852","5917","RARS","9606",,"RARS","0.25895087","0.33333333","3","6","5917","false","RARS","87.0","3","0","0","0.6820293","false","0","RARS","96410","0.37845706"
"2321","3.20418006","0.03858179","EMAP2|EMAPII|HLD3|SCYE1|p43","114679","9255","AIMP1","9606",,"AIMP1","0.31209232","0.00980392","69","5","9255","false","AIMP1","3.56521739","69","0","0","0.7550911","false","0","AIMP1","2732312","0.02533081"
"2322","4.05426045","0.0052107","ATL1|ATL1-alpha|ATL1-beta|ATL1-delta|ATL1-gamma|CTIP-2|CTIP2|RIT1|ZNF856B|hRIT1-alpha","122343","64919","BCL11B","9606",,"BCL11B","0.24665411","0.0","17","6","64919","false","BCL11B","2.41176471","17","0","0","0.66063773","false","0","BCL11B","830596","0.10859729"
"2323","5.05385852","0.0","BBOAS|BBSOAS|COUP-TFI|EAR-3|EAR3|ERBAL3|NR2F2|SVP44|TCFCOUP1|TFCOUP1","112883","7025","NR2F1","9606",,"NR2F1","0.19786862","0.0","1","7","7025","false","NR2F1","17.0","1","0","0","0.54957128","false","0","NR2F1","0","0.0"
"2324","4.11173633","0.0","DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU","110308","4137","MAPT","9606",,"MAPT","0.24320626","0.0","1","7","4137","false","MAPT","85.0","1","0","0","0.65425152","false","0","MAPT","0","0.0"
"2325","3.91117363","7.7451E-4","CAS|CTNND|P120CAS|P120CTN|p120|p120(CAS)|p120(CTN)","107881","1500","CTNND1","9606",,"CTNND1","0.25567773","0.0","2","6","1500","false","CTNND1","83.0","2","0","0","0.67653626","false","0","CTNND1","43514","0.50306748"
"2326","4.11173633","0.0","IRE1|IRE1P|IRE1a|hIRE1p","108391","2081","ERN1","9606",,"ERN1","0.24320626","0.0","1","7","2081","false","ERN1","85.0","1","0","0","0.65425152","false","0","ERN1","0","0.0"
"2327","4.11173633","0.0","HERP|Mif1|SUP","115060","9709","HERPUD1","9606",,"HERPUD1","0.24320626","0.0","1","7","9709","false","HERPUD1","85.0","1","0","0","0.65425152","false","0","HERPUD1","0","0.0"
"2328","3.94493569","2.0169E-4","BCL-XL/S|BCL2L|BCLX|BCLXL|BCLXS|Bcl-X|PPP1R52|bcl-xL|bcl-xS","107070","598","BCL2L1","9606","RP5-857M17.3","BCL2L1","0.25348956","0.0","2","7","598","false","BCL2L1","85.0","2","0","0","0.67278492","false","0","BCL2L1","23496","0.51851852"
"2329","4.11173633","0.0","TCF-4|TCF4","112795","6934","TCF7L2","9606","RP11-357H24.1","TCF7L2","0.24320626","0.0","1","7","6934","false","TCF7L2","85.0","1","0","0","0.65425152","false","0","TCF7L2","0","0.0"
"2330","3.89549839","0.00319476","AOS5|AOVD1|TAN1|hN1","110913","4851","NOTCH1","9606",,"NOTCH1","0.25670656","0.0","3","6","4851","false","NOTCH1","66.66666667","3","0","0","0.67827796","false","0","NOTCH1","195038","0.33503401"
"2331","5.29863344","0.0","C-CBL|CBL2|FRA11B|NSLL|RNF55","107315","867","CBL","9606",,"CBL","0.18872791","0.0","1","8","867","false","CBL","8.0","1","0","0","0.52237406","false","0","CBL","0","0.0"
"2332","5.29863344","0.0","SRK|STCD|STD|TZK|ZAP-70","113367","7535","ZAP70","9606",,"ZAP70","0.18872791","0.0","1","8","7535","false","ZAP70","8.0","1","0","0","0.52237406","false","0","ZAP70","0","0.0"
"2333","5.29863344","0.0","CD3-ZETA|CD3H|CD3Q|CD3Z|IMD25|T3Z|TCRZ","107357","919","CD247","9606","RP11-104L21.1","CD247","0.18872791","0.0","1","8","919","false","CD247","8.0","1","0","0","0.52237406","false","0","CD247","0","0.0"
"2334","4.29903537","0.00430807","C20orf156|MARS|SLAP-2|SLAP2","123928","84174","SLA2","9606",,"SLA2","0.23261032","0.0","8","7","84174","false","SLA2","3.0","8","0","0","0.63344051","false","0","SLA2","507112","0.13333333"
"2335","3.68086817","0.00186821","PSSALRE","107455","1020","CDK5","9606",,"CDK5","0.27167504","0.0","3","6","1020","false","CDK5","115.66666667","3","0","0","0.70212576","false","0","CDK5","181428","0.34434434"
"2336","4.22909968","0.0","CDK5P35|CDK5R|NCK5A|p23|p25|p35|p35nck5a","114376","8851","CDK5R1","9606",,"CDK5R1","0.23645695","0.0","1","7","8851","false","CDK5R1","89.0","1","0","0","0.64121115","false","0","CDK5R1","0","0.0"
"2337","3.81310289","0.0","ALDH-E2|ALDHI|ALDM","106719","217","ALDH2","9606",,"ALDH2","0.26225361","0.0","1","6","217","false","ALDH2","277.0","1","0","0","0.68743301","false","0","ALDH2","0","0.0"
"2338","3.95498392","0.01150089","GPM6C|HLD1|MMPL|PLP|PLP/DM20|PMD|SPG2","111368","5354","PLP1","9606","GHc-698D2.1","PLP1","0.25284553","0.0","21","7","5354","false","PLP1","2.52380952","21","0","0","0.67166845","false","0","PLP1","592400","0.04915515"
"2339","3.94573955","0.00236893","","110325","4155","MBP","9606",,"MBP","0.25343791","0.0","2","6","4155","false","MBP","137.5","2","0","0","0.67269561","false","0","MBP","67680","0.5"
"2340","4.44533762","0.0","P65|SVP65|SYT","112723","6857","SYT1","9606",,"SYT1","0.22495479","0.0","1","7","6857","false","SYT1","98.0","1","0","0","0.61718471","false","0","SYT1","0","0.0"
"2341","4.60691318","0.0","TF2B|TFIIB","109214","2959","GTF2B","9606","RP11-82K18.1","GTF2B","0.21706508","0.0","1","8","2959","false","GTF2B","67.0","1","0","0","0.59923187","false","0","GTF2B","0","0.0"
"2342","3.60731511","0.04373797","ADDH|HLD7|RPC1|RPC155|hRPC155","116301","11128","POLR3A","9606",,"POLR3A","0.27721448","0.0","67","7","11128","false","POLR3A","1.76119403","67","0","0","0.71029832","false","0","POLR3A","5470186","0.0271855"
"2343","4.60691318","0.0","ARVD9","111335","5318","PKP2","9606",,"PKP2","0.21706508","0.0","1","8","5318","false","PKP2","67.0","1","0","0","0.59923187","false","0","PKP2","0","0.0"
"2344","3.81310289","0.0","CPP32|CPP32B|SCA-1","107286","836","CASP3","9606",,"CASP3","0.26225361","0.0","1","6","836","false","CASP3","277.0","1","0","0","0.68743301","false","0","CASP3","0","0.0"
"2345","3.78858521","6.781E-4","CCT-alpha|CCT1|CCTa|D6S230E|TCP-1-alpha","112810","6950","TCP1","9606",,"TCP1","0.26395077","0.33333333","3","7","6950","false","TCP1","107.0","3","0","0","0.6901572","false","0","TCP1","69190","0.36036036"
"2346","3.95699357","0.0","ALPHA-4|IBP1","109698","3476","IGBP1","9606","RP13-46G5.1","IGBP1","0.25271712","0.0","1","7","3476","false","IGBP1","173.0","1","0","0","0.67144516","false","0","IGBP1","0","0.0"
"2347","3.60731511","0.00341834","B55-GAMMA|IMYPNO|IMYPNO1|PR52|PR55G","111514","5522","PPP2R2C","9606",,"PPP2R2C","0.27721448","0.16666667","4","6","5522","false","PPP2R2C","141.5","4","0","0","0.71029832","false","0","PPP2R2C","667088","0.28893443"
"2348","3.77049839","8.4862E-4","PP2Abeta|PP2CB","111508","5516","PPP2CB","9606",,"PPP2CB","0.26521693","0.33333333","3","6","5516","false","PPP2CB","103.66666667","3","0","0","0.69216685","false","0","PPP2CB","144446","0.36130536"
"2349","3.95699357","0.0","T3JAM","123249","80342","TRAF3IP3","9606",,"TRAF3IP3","0.25271712","0.0","1","7","80342","false","TRAF3IP3","173.0","1","0","0","0.67144516","false","0","TRAF3IP3","0","0.0"
"2350","3.95699357","0.0","SG2NA","118999","29966","STRN3","9606",,"STRN3","0.25271712","0.0","1","7","29966","false","STRN3","173.0","1","0","0","0.67144516","false","0","STRN3","0","0.0"
"2351","3.90554662","0.00177911","SG2NA","112674","6801","STRN","9606",,"STRN","0.2560461","0.0","2","7","6801","false","STRN","97.0","2","0","0","0.67716149","false","0","STRN","118280","0.5"
"2352","3.95699357","0.0","HEL-S-95|MST3|MST3B|STE20|STK3","114011","8428","STK24","9606","RP11-111L24.5","STK24","0.25271712","0.0","1","7","8428","false","STK24","173.0","1","0","0","0.67144516","false","0","STK24","0","0.0"
"2353","3.70578778","0.00233","PP2Ac|PP2CA|PP2Calpha|RP-C","111507","5515","PPP2CA","9606",,"PPP2CA","0.26984816","0.33333333","3","6","5515","false","PPP2CA","124.66666667","3","0","0","0.69935691","false","0","PPP2CA","110356","0.3532197"
"2354","3.95699357","0.0","C7orf8|CORTBP2|Orf4","123842","83992","CTTNBP2","9606",,"CTTNBP2","0.25271712","0.0","1","7","83992","false","CTTNBP2","173.0","1","0","0","0.67144516","false","0","CTTNBP2","0","0.0"
"2355","3.93810289","0.0","PP4|PP4C|PPH3|PPP4|PPX","111523","5531","PPP4C","9606",,"PPP4C","0.25392937","1.0","2","7","5531","false","PPP4C","111.0","2","0","0","0.67354412","false","0","PPP4C","0","0.53883495"
"2356","3.61334405","0.00172387","N-CoR|N-CoR1|PPP1R109|TRAC1|hN-CoR","114973","9611","NCOR1","9606",,"NCOR1","0.27675195","0.0","3","6","9611","false","NCOR1","163.66666667","3","0","0","0.70962844","false","0","NCOR1","222568","0.35908756"
"2357","3.97990354","0.0","DXS522E|F8A|HAP40","113884","8263","F8A1","9606",,"F8A1","0.25126237","0.0","1","6","8263","false","F8A1","152.0","1","0","0","0.66889961","false","0","F8A1","0","0.0"
"2358","4.0192926","0.01642643","CPSQ3|MU-4|MU-ARP2|SPG50","114616","9179","AP4M1","9606",,"AP4M1","0.2488","0.02419355","32","7","9179","false","AP4M1","2.96875","32","0","0","0.66452304","false","0","AP4M1","1336940","0.05232558"
"2359","4.81310289","0.0","","106870","375","ARF1","9606",,"ARF1","0.20776618","1.0","2","8","375","false","ARF1","25.0","2","0","0","0.5763219","false","0","ARF1","0","0.58139535"
"2360","4.28778135","3.5372E-4","CD51|MSK8|VNRA|VTNR","109891","3685","ITGAV","9606",,"ITGAV","0.23322085","0.0","2","8","3685","false","ITGAV","22.0","2","0","0","0.63469096","false","0","ITGAV","29156","0.5"
"2361","4.46181672","0.0","CD49e|FNRA|VLA5A","109884","3678","ITGA5","9606",,"ITGA5","0.22412395","0.0","1","8","3678","false","ITGA5","23.0","1","0","0","0.6153537","false","0","ITGA5","0","0.0"
"2362","3.70900322","0.00120285","CD4mut","107358","920","CD4","9606",,"CD4","0.26961422","0.0","2","6","920","false","CD4","159.5","2","0","0","0.69899964","false","0","CD4","40292","0.50158228"
"2363","4.11173633","0.0","CAP102","107876","1495","CTNNA1","9606",,"CTNNA1","0.24320626","0.0","1","7","1495","false","CTNNA1","85.0","1","0","0","0.65425152","false","0","CTNNA1","0","0.0"
"2364","3.54662379","0.00356455","Arc-1|CD324|CDHE|ECAD|LCAM|UVO","107434","999","CDH1","9606",,"CDH1","0.2819583","0.0","4","6","999","false","CDH1","119.5","4","0","0","0.7170418","false","0","CDH1","299600","0.25986842"
"2365","5.64790997","0.0","STX4A|p35-2","112679","6810","STX4","9606",,"STX4","0.17705665","0.0","1","8","6810","false","STX4","10.0","1","0","0","0.48356556","false","0","STX4","0","0.0"
"2366","3.73593248","9.8452E-4","DA41|DSK2|PLIC-1|UBQN|XDRP1","119007","29979","UBQLN1","9606",,"UBQLN1","0.26767079","0.0","3","6","29979","false","UBQLN1","107.33333333","3","0","0","0.6960075","false","0","UBQLN1","106538","0.36540664"
"2367","4.46181672","0.0","CSPG3","107845","1463","NCAN","9606",,"NCAN","0.22412395","0.0","1","8","1463","false","NCAN","23.0","1","0","0","0.6153537","false","0","NCAN","0","0.0"
"2368","5.64790997","0.0","ALS8|VAMP-B|VAP-B","114650","9217","VAPB","9606","RP5-1018E9.1","VAPB","0.17705665","0.0","1","8","9217","false","VAPB","10.0","1","0","0","0.48356556","false","0","VAPB","0","0.0"
"2369","4.11173633","0.0","Bcl-2|PPP1R50","107068","596","BCL2","9606",,"BCL2","0.24320626","0.0","1","7","596","false","BCL2","85.0","1","0","0","0.65425152","false","0","BCL2","0","0.0"
"2370","3.78175241","4.348E-4","BCL2L4","107057","581","BAX","9606",,"BAX","0.26442768","0.0","2","6","581","false","BAX","151.0","2","0","0","0.6909164","false","0","BAX","58744","0.50505051"
"2371","3.81310289","0.0","BAK|BAK-LIKE|BCL2L7|CDN1","107054","578","BAK1","9606",,"BAK1","0.26225361","0.0","1","6","578","false","BAK1","277.0","1","0","0","0.68743301","false","0","BAK1","0","0.0"
"2372","4.93729904","0.0","","122313","64837","KLC2","9606",,"KLC2","0.20253989","0.0","1","8","64837","false","KLC2","28.0","1","0","0","0.56252233","false","0","KLC2","0","0.0"
"2373","4.60249196","0.00155803","5-HTT|5-HTTLPR|5HTT|HTT|OCD1|SERT|SERT1|hSERT","112423","6532","SLC6A4","9606",,"SLC6A4","0.2172736","0.0","5","7","6532","false","SLC6A4","2.6","5","0","0","0.59972312","false","0","SLC6A4","135862","0.2"
"2374","4.11173633","0.0","CSEN|DREAM|KCHIP3","119042","30818","KCNIP3","9606",,"KCNIP3","0.24320626","0.0","1","7","30818","false","KCNIP3","85.0","1","0","0","0.65425152","false","0","KCNIP3","0","0.0"
"2375","3.81310289","0.0","CA-II|CAC|CAII|Car2|HEL-76","107215","760","CA2","9606",,"CA2","0.26225361","0.0","1","6","760","false","CA2","277.0","1","0","0","0.68743301","false","0","CA2","0","0.0"
"2376","5.64790997","0.0","STX1B1|STX1B2","125203","112755","STX1B","9606",,"STX1B","0.17705665","0.0","1","8","112755","false","STX1B","10.0","1","0","0","0.48356556","false","0","STX1B","0","0.0"
"2377","5.36655949","8.935E-5","HPC-1|P35-1|STX1|SYN1A","112676","6804","STX1A","9606",,"STX1A","0.18633913","0.0","2","8","6804","false","STX1A","7.5","2","0","0","0.51482672","false","0","STX1A","5552","0.5"
"2378","3.81310289","0.0","DHFRP1|DYR","108065","1719","DHFR","9606",,"DHFR","0.26225361","0.0","1","6","1719","false","DHFR","277.0","1","0","0","0.68743301","false","0","DHFR","0","0.0"
"2379","3.97990354","0.0","SDPI","119018","29993","PACSIN1","9606","RP11-375E1__A.1","PACSIN1","0.25126237","0.0","1","6","29993","false","PACSIN1","152.0","1","0","0","0.66889961","false","0","PACSIN1","0","0.0"
"2380","3.97990354","0.0","CA150|TAF2S|Urn1","116120","10915","TCERG1","9606",,"TCERG1","0.25126237","0.0","1","6","10915","false","TCERG1","152.0","1","0","0","0.66889961","false","0","TCERG1","0","0.0"
"2381","3.97990354","0.0","CM-AVM|CMAVM|GAP|PKWS|RASA|RASGAP|p120GAP|p120RASGAP","111856","5921","RASA1","9606",,"RASA1","0.25126237","0.0","1","6","5921","false","RASA1","152.0","1","0","0","0.66889961","false","0","RASA1","0","0.0"
"2382","3.35610932","0.02223091","ERBB|ERBB1|HER1|NISBD2|PIG61|mENA","108276","1956","EGFR","9606",,"EGFR","0.29796407","0.01515152","12","6","1956","false","EGFR","56.25","12","0","0","0.73821008","false","0","EGFR","2122054","0.09313725"
"2383","3.35651125","0.0094426","ASH|EGFRBP-GRB2|Grb3-3|MST084|MSTP084|NCKAP2","109142","2885","GRB2","9606",,"GRB2","0.29792839","0.06666667","6","6","2885","false","GRB2","136.5","6","0","0","0.73816542","false","0","GRB2","966792","0.18918292"
"2384","4.09606109","0.0","STAM-1|STAM1","113722","8027","STAM","9606",,"STAM","0.24413698","0.0","1","7","8027","false","STAM","76.0","1","0","0","0.65599321","false","0","STAM","0","0.0"
"2385","4.6483119","0.00607329","SPAX1|SYB1|VAMP-1","112710","6843","VAMP1","9606",,"VAMP1","0.21513186","0.0","10","7","6843","false","VAMP1","1.9","10","0","0","0.59463201","false","0","VAMP1","423476","0.1"
"2386","3.95297428","0.00464403","VAP-33|VAP-A|VAP33|hVAP-33","114651","9218","VAPA","9606",,"VAPA","0.25297407","0.0","4","7","9218","false","VAPA","42.5","4","0","0","0.67189175","false","0","VAPA","517564","0.259375"
"2387","3.97990354","0.0","HIP-I|ILWEQ","109339","3092","HIP1","9606","UNQ2786","HIP1","0.25126237","0.0","1","6","3092","false","HIP1","152.0","1","0","0","0.66889961","false","0","HIP1","0","0.0"
"2388","4.50401929","0.00242478","CyaY|FA|FARR|FRDA|X25","108677","2395","FXN","9606",,"FXN","0.22202392","0.0","5","7","2395","false","FXN","2.4","5","0","0","0.61066452","false","0","FXN","156324","0.23333333"
"2389","5.50361736","0.0","Beta-MPP|MPP11|MPPB|MPPP52|P-52","114889","9512","PMPCB","9606",,"PMPCB","0.18169868","0.0","1","8","9512","false","PMPCB","5.0","1","0","0","0.49959807","false","0","PMPCB","0","0.0"
"2390","3.97990354","0.0","MEKK10|MLK2|MST","110440","4294","MAP3K10","9606",,"MAP3K10","0.25126237","0.0","1","6","4294","false","MAP3K10","152.0","1","0","0","0.66889961","false","0","MAP3K10","0","0.0"
"2391","4.46181672","0.0","CVIL|CVL|HEL-S-105|VIL2","113271","7430","EZR","9606",,"EZR","0.22412395","0.0","1","8","7430","false","EZR","23.0","1","0","0","0.6153537","false","0","EZR","0","0.0"
"2392","4.93729904","0.0","KLC|KNS2|KNS2A","110029","3831","KLC1","9606","RP11-73M18.7","KLC1","0.20253989","0.0","1","8","3831","false","KLC1","28.0","1","0","0","0.56252233","false","0","KLC1","0","0.0"
"2393","4.11173633","0.0","p0071","114074","8502","PKP4","9606",,"PKP4","0.24320626","0.0","1","7","8502","false","PKP4","85.0","1","0","0","0.65425152","false","0","PKP4","0","0.0"
"2394","3.7829582","0.00262765","","112550","6667","SP1","9606",,"SP1","0.26434339","0.0","4","6","6667","false","SP1","69.5","4","0","0","0.69078242","false","0","SP1","357378","0.25464684"
"2395","4.11173633","0.0","TLCN|TLN","112942","7087","ICAM5","9606",,"ICAM5","0.24320626","0.0","1","7","7087","false","ICAM5","85.0","1","0","0","0.65425152","false","0","ICAM5","0","0.0"
"2396","3.69855305","8.7313E-4","CNSA3|EEN-B2|HsT19371|SH3D2C|SH3P13","112354","6457","SH3GL3","9606",,"SH3GL3","0.27037601","0.0","2","6","6457","false","SH3GL3","110.5","2","0","0","0.70016077","false","0","SH3GL3","36550","0.50229358"
"2397","4.11173633","0.0","ABP-278|ABP-280|AOI|FH1|FLN-B|FLN1L|LRS1|SCT|TABP|TAP","108606","2317","FLNB","9606",,"FLNB","0.24320626","0.0","1","7","2317","false","FLNB","85.0","1","0","0","0.65425152","false","0","FLNB","0","0.0"
"2398","4.44533762","0.0","CAB4|CACNLB4|EA5|EIG9|EJM|EJM4|EJM6","107239","785","CACNB4","9606",,"CACNB4","0.22495479","0.0","1","7","785","false","CACNB4","98.0","1","0","0","0.61718471","false","0","CACNB4","0","0.0"
"2399","3.93488746","0.00189965","COB1|YAP|YAP2|YAP65|YKI","115684","10413","YAP1","9606",,"YAP1","0.25413687","0.0","2","7","10413","false","YAP1","100.5","2","0","0","0.67390139","false","0","YAP1","226412","0.5"
"2400","3.31792605","0.02922004","LTXS1|SATX2|SAX2|SPAX2|SPG58","115972","10749","KIF1C","9606",,"KIF1C","0.3013931","0.01682316","72","6","10749","false","KIF1C","3.5","72","0","0","0.74245266","false","0","KIF1C","2017858","0.02592593"
"2401","3.81913183","9.5835E-4","14-3-3GAMMA|PPP1R170","113364","7532","YWHAG","9606",,"YWHAG","0.26183961","0.16666667","4","6","7532","false","YWHAG","62.0","4","0","0","0.68676313","false","0","YWHAG","187994","0.31865285"
"2402","4.11173633","0.0","","108938","2670","GFAP","9606",,"GFAP","0.24320626","0.0","1","7","2670","false","GFAP","85.0","1","0","0","0.65425152","false","0","GFAP","0","0.0"
"2403","3.789791","1.9376E-4","GCCR|GCR|GCRST|GR|GRL","109165","2908","NR3C1","9606",,"NR3C1","0.26386679","0.0","2","6","2908","false","NR3C1","157.0","2","0","0","0.69002322","false","0","NR3C1","44248","0.52"
"2404","4.38424437","5.555E-4","53BP2|ASPP2|BBP|P53BP2|PPP1R13A","113012","7159","TP53BP2","9606",,"TP53BP2","0.22808948","0.0","2","7","7159","false","TP53BP2","53.5","2","0","0","0.62397285","false","0","TP53BP2","101952","0.50480769"
"2405","4.02733119","0.0","","121617","57562","KIAA1377","9606",,"KIAA1377","0.24830339","0.0","1","6","57562","false","KIAA1377","120.0","1","0","0","0.66362987","false","0","KIAA1377","0","0.0"
"2406","3.66680064","0.0074058","CRMP-1|DPYSL1|DRP-1|DRP1|ULIP-3","107790","1400","CRMP1","9606",,"CRMP1","0.27271731","0.0","3","6","1400","false","CRMP1","123.33333333","3","0","0","0.70368882","false","0","CRMP1","404136","0.33608059"
"2407","4.00643087","7.7499E-4","ITSN|SH3D1A|SH3P17","112351","6453","ITSN1","9606",,"ITSN1","0.24959872","0.0","2","6","6453","false","ITSN1","74.0","2","0","0","0.66595213","false","0","ITSN1","118502","0.50694444"
"2408","3.49236334","0.00904842","BCC7|LFS1|P53|TRP53","113010","7157","TP53","9606",,"TP53","0.28633905","0.0","6","6","7157","false","TP53","102.0","6","0","0","0.72307074","false","0","TP53","939542","0.18165468"
"2409","3.61334405","0.00846844","HMP|MINOS2|P87|P87/89|P89|PIG52","116185","10989","IMMT","9606","PIG4","IMMT","0.27675195","0.0","3","6","10989","false","IMMT","161.66666667","3","0","0","0.70962844","false","0","IMMT","516918","0.33682739"
"2410","3.72467846","8.3465E-4","DYS|ELP1|FD|IKAP|IKI3|TOT1","114090","8518","IKBKAP","9606","RP11-3J11.4","IKBKAP","0.26847955","0.0","2","6","8518","false","IKBKAP","162.5","2","0","0","0.69725795","false","0","IKBKAP","66550","0.50786164"
"2411","4.02733119","0.0","ARFRP2","120080","54622","ARL15","9606",,"ARL15","0.24830339","0.0","1","6","54622","false","ARL15","120.0","1","0","0","0.66362987","false","0","ARL15","0","0.0"
"2412","3.94292605","6.496E-4","CSN6|MOV34-34KD","116176","10980","COPS6","9606",,"COPS6","0.25361876","0.0","2","6","10980","false","COPS6","71.0","2","0","0","0.67300822","false","0","COPS6","55870","0.5"
"2413","3.54662379","0.01138858","HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B","115175","9839","ZEB2","9606","HRIHFB2411","ZEB2","0.2819583","0.0","22","7","9839","false","ZEB2","3.18181818","22","0","0","0.7170418","false","0","ZEB2","1228596","0.06233766"
"2414","3.71824759","0.00397159","KAP1|PPP1R157|RNF96|TF1B|TIF1B","115457","10155","TRIM28","9606",,"TRIM28","0.2689439","0.16666667","4","7","10155","false","TRIM28","93.0","4","0","0","0.69797249","false","0","TRIM28","575908","0.26811594"
"2415","3.94011254","9.7341E-4","","108904","2634","GBP2","9606",,"GBP2","0.25379986","0.0","2","6","2634","false","GBP2","112.5","2","0","0","0.67332083","false","0","GBP2","83174","0.50681818"
"2416","3.95297428","0.00146042","GASP|GASP-1|GASP1","115086","9737","GPRASP1","9606","RP4-769N13.1","GPRASP1","0.25297407","0.0","2","6","9737","false","GPRASP1","99.5","2","0","0","0.67189175","false","0","GPRASP1","102930","0.5"
"2417","4.02733119","0.0","ERG28|NET51","116332","11161","C14orf1","9606","AD-011","C14orf1","0.24830339","0.0","1","6","11161","false","C14orf1","120.0","1","0","0","0.66362987","false","0","C14orf1","0","0.0"
"2418","4.68368167","0.0","C1orf103|RIF1","120905","55791","LRIF1","9606","RP11-96K19.1","LRIF1","0.21350725","0.0","1","8","55791","false","LRIF1","51.0","1","0","0","0.59070204","false","0","LRIF1","0","0.0"
"2419","3.35932476","0.02212114","ARMS","121565","57498","KIDINS220","9606",,"KIDINS220","0.29767887","0.0","40","7","57498","false","KIDINS220","2.8","40","0","0","0.7378528","false","0","KIDINS220","2396514","0.05142857"
"2420","3.9079582","3.6591E-4","2C4D|MOB1|MOB3|MOBKL3|PHOCN|PREI3","117369","25843","MOB4","9606","CGI-95","MOB4","0.2558881","0.0","2","7","25843","false","MOB4","106.5","2","0","0","0.67689353","false","0","MOB4","58850","0.50721154"
"2421","4.4477492","0.0","DGPT|ERG9|SQS|SS","108516","2222","FDFT1","9606",,"FDFT1","0.22483282","0.0","1","7","2222","false","FDFT1","47.0","1","0","0","0.61691676","false","0","FDFT1","0","0.0"
"2422","3.97186495","5.4219E-4","AGO|CDC4|FBW6|FBW7|FBX30|FBXO30|FBXW6|SEL-10|SEL10|hAgo|hCdc4","120581","55294","FBXW7","9606",,"FBXW7","0.2517709","0.0","2","6","55294","false","FBXW7","66.0","2","0","0","0.66979278","false","0","FBXW7","34294","0.50387597"
"2423","4.68368167","0.0","HNRPCL2|P542","116575","22913","RALY","9606","RP1-64K7.1","RALY","0.21350725","0.0","1","8","22913","false","RALY","51.0","1","0","0","0.59070204","false","0","RALY","0","0.0"
"2424","3.93609325","0.0","SCG1","107539","1114","CHGB","9606",,"CHGB","0.25405902","0.0","1","6","1114","false","CHGB","69.0","1","0","0","0.67376742","false","0","CHGB","0","0.0"
"2425","3.23392283","0.03882384","SCA28|SPAX5","116139","10939","AFG3L2","9606",,"AFG3L2","0.30922197","5.8445E-4","59","5","10939","false","AFG3L2","2.98305085","59","0","0","0.75178635","false","0","AFG3L2","3262628","0.03418558"
"2426","4.2335209","0.0","EDR2|HPH2|PH2","108234","1912","PHC2","9606",,"PHC2","0.23621001","0.0","1","6","1912","false","PHC2","59.0","1","0","0","0.6407199","false","0","PHC2","0","0.0"
"2427","4.46181672","0.0","HMAT1|HUMMAT1H|MAT1|MAT1H|PEA-15|PED","114230","8682","PEA15","9606","RP11-536C5.8","PEA15","0.22412395","0.0","1","8","8682","false","PEA15","23.0","1","0","0","0.6153537","false","0","PEA15","0","0.0"
"2428","3.95699357","0.0","","122849","79735","TBC1D17","9606",,"TBC1D17","0.25271712","0.0","1","7","79735","false","TBC1D17","173.0","1","0","0","0.67144516","false","0","TBC1D17","0","0.0"
"2429","3.87178457","1.5597E-4","CBP|KAT3A|RSTS","107777","1387","CREBBP","9606",,"CREBBP","0.25827883","0.0","2","6","1387","false","CREBBP","118.5","2","0","0","0.68091283","false","0","CREBBP","39986","0.54398148"
